datetime,holiday,temp,humidity,windspeed,pressure,count
2011-08-04 09:00:00,0,29.52,74,22.0028,999.0106074238116,187
2011-08-04 10:00:00,0,29.52,71,19.9995,999.6123786843781,113
2011-08-04 11:00:00,0,30.34,66,15.0013,1000.7289074238117,149
2011-08-04 12:00:00,0,31.16,62,15.0013,1000.6970567900547,205
2011-08-04 13:00:00,0,31.16,58,0.0,1010.6589388561579,205
2011-08-04 14:00:00,0,32.8,55,11.0014,1005.1339986843781,167
2011-08-04 15:00:00,0,32.8,55,16.9979,999.5729272520318,165
2011-08-04 16:00:00,0,31.16,62,22.0028,1004.997718684378,290
2011-08-04 17:00:00,0,31.16,62,22.0028,1001.6094901167243,555
2011-08-04 18:00:00,0,28.7,74,19.9995,997.294378684378,523
2011-08-04 19:00:00,0,28.7,74,19.0012,1004.1833785125982,366
2011-08-04 20:00:00,0,28.7,74,12.998,998.1456405787013,286
2011-08-04 21:00:00,0,28.7,74,12.998,997.9957899449444,211
2011-08-04 22:00:00,0,27.88,74,12.998,998.026678684378,174
2011-08-04 23:00:00,0,27.06,74,7.0015,999.3590899449443,132
2011-08-05 00:00:00,0,27.06,74,7.0015,1003.4658941070927,54
2011-08-05 01:00:00,0,26.24,78,6.0032,999.7859320409897,19
2011-08-05 02:00:00,0,27.06,69,0.0,1001.6652322127694,19
2011-08-05 03:00:00,0,26.24,78,6.0032,1000.4583636451157,6
2011-08-05 04:00:00,0,26.24,78,8.9981,1000.2476122127695,7
2011-08-05 05:00:00,0,26.24,78,6.0032,1001.2348207804232,16
2011-08-05 06:00:00,0,26.24,78,8.9981,1000.9976122127695,101
2011-08-05 07:00:00,0,27.06,78,8.9981,1010.2262723845492,270
2011-08-05 08:00:00,0,28.7,65,15.0013,1000.7500103184461,454
2011-08-05 09:00:00,0,29.52,58,7.0015,1002.7678209522031,226
2011-08-05 10:00:00,0,30.34,55,8.9981,1002.4876122127695,163
2011-08-05 11:00:00,0,31.16,52,16.9979,1000.9045409522031,147
2011-08-05 12:00:00,0,31.16,52,16.9979,1000.7546903184461,216
2011-08-05 13:00:00,0,31.98,52,16.9979,1000.4343123845492,204
2011-08-05 14:00:00,0,31.98,52,16.9979,1004.1236522127695,245
2011-08-05 15:00:00,0,31.16,55,16.9979,1003.6938807804232,210
2011-08-05 16:00:00,0,32.8,49,16.9979,999.4416522127694,330
2011-08-05 17:00:00,0,31.98,49,19.9995,998.5351036451157,550
2011-08-05 18:00:00,0,31.16,52,16.9979,1002.7056522127695,466
2011-08-05 19:00:00,0,30.34,55,16.9979,998.3269920409897,372
2011-08-05 20:00:00,0,29.52,58,15.0013,1002.4199341070928,291
2011-08-05 21:00:00,0,28.7,65,12.998,998.4027434733358,173
2011-08-05 22:00:00,0,28.7,65,15.0013,997.9509722127694,188
2011-08-05 23:00:00,0,27.88,69,15.0013,997.8840834733357,139
2011-08-06 00:00:00,0,27.06,78,12.998,1002.0240450906103,133
2011-08-06 01:00:00,0,27.06,78,11.0014,998.6617430245072,67
2011-08-06 02:00:00,0,27.06,78,15.0013,998.172423196287,53
2011-08-06 03:00:00,0,27.06,78,11.0014,999.3341746286333,42
2011-08-06 04:00:00,0,27.06,83,11.0014,999.472403196287,10
2011-08-06 05:00:00,0,26.24,89,6.0032,1000.6422717639407,6
2011-08-06 06:00:00,0,26.24,89,7.0015,1000.804383196287,27
2011-08-06 07:00:00,0,27.88,83,11.0014,1000.4510633680668,63
2011-08-06 08:00:00,0,27.88,83,11.0014,1004.6894413019637,121
2011-08-06 09:00:00,0,30.34,70,15.0013,1000.4433119357207,215
2011-08-06 10:00:00,0,30.34,70,19.0012,999.694443196287,290
2011-08-06 11:00:00,0,31.98,62,15.0013,1000.6793119357206,349
2011-08-06 12:00:00,0,32.8,55,15.0013,1000.7974613019637,382
2011-08-06 13:00:00,0,32.8,59,22.0028,998.9587833680667,441
2011-08-06 14:00:00,0,33.62,52,16.9979,1006.917103196287,380
2011-08-06 15:00:00,0,34.44,53,16.9979,999.4233317639408,362
2011-08-06 16:00:00,0,30.34,79,11.0014,1008.344403196287,343
2011-08-06 17:00:00,0,30.34,79,11.0014,998.9561746286332,149
2011-08-06 18:00:00,0,29.52,79,30.0026,1001.8761631962869,211
2011-08-06 19:00:00,0,29.52,84,16.9979,996.9164430245072,171
2011-08-06 20:00:00,0,29.52,79,19.0012,996.5274050906103,137
2011-08-06 21:00:00,0,28.7,84,22.0028,995.6092344568533,114
2011-08-06 22:00:00,0,28.7,84,22.0028,995.5581231962869,120
2011-08-06 23:00:00,0,28.7,84,19.0012,996.2095544568533,108
2011-08-07 00:00:00,0,28.7,84,19.0012,996.3173661374458,80
2011-08-07 01:00:00,0,28.7,84,16.9979,1005.9564040713427,73
2011-08-07 02:00:00,0,28.7,84,15.0013,997.6663842431225,66
2011-08-07 03:00:00,0,28.7,84,8.9981,999.2287956754687,32
2011-08-07 04:00:00,0,28.7,84,8.9981,1003.6170242431225,6
2011-08-07 05:00:00,0,28.7,89,12.998,998.9552728107763,5
2011-08-07 06:00:00,0,28.7,89,11.0014,999.7163642431225,13
2011-08-07 07:00:00,0,28.7,84,12.998,999.8777044149023,39
2011-08-07 08:00:00,0,29.52,79,12.998,1004.2840823487992,89
2011-08-07 09:00:00,0,31.16,75,7.0015,1001.6692329825562,184
2011-08-07 10:00:00,0,32.8,66,8.9981,1001.6070242431226,266
2011-08-07 11:00:00,0,33.62,63,0.0,1007.4235329825563,269
2011-08-07 12:00:00,0,36.9,42,19.9995,999.9957823487991,370
2011-08-07 13:00:00,0,36.9,42,19.9995,1006.7574044149022,324
2011-08-07 14:00:00,0,35.26,47,12.998,1000.7610442431226,322
2011-08-07 15:00:00,0,29.52,74,19.9995,998.2229728107762,326
2011-08-07 16:00:00,0,29.52,74,19.9995,997.8347442431225,193
2011-08-07 17:00:00,0,30.34,74,43.0006,992.7642956754688,194
2011-08-07 18:00:00,0,29.52,74,6.0032,999.8840042431225,229
2011-08-07 19:00:00,0,29.52,79,11.0014,998.3237040713427,228
2011-08-07 20:00:00,0,29.52,84,8.9981,1002.2359861374458,183
2011-08-07 21:00:00,0,29.52,84,7.0015,998.4854555036889,136
2011-08-07 22:00:00,0,28.7,89,12.998,997.0670442431225,103
2011-08-07 23:00:00,0,28.7,79,7.0015,1002.8174555036888,55
2011-08-08 00:00:00,0,28.7,79,7.0015,998.9257897046485,30
2011-08-08 01:00:00,0,27.88,83,8.9981,998.6468476385455,12
2011-08-08 02:00:00,0,27.06,89,0.0,1000.5391278103252,7
2011-08-08 03:00:00,0,27.06,89,0.0,1000.9008992426715,1
2011-08-08 04:00:00,0,27.06,89,7.0015,999.8888278103252,10
2011-08-08 05:00:00,0,28.7,79,6.0032,1000.812716377979,15
2011-08-08 06:00:00,0,28.7,65,19.0012,999.2748878103253,95
2011-08-08 07:00:00,0,29.52,62,19.9995,1003.453887982105,267
2011-08-08 08:00:00,0,30.34,58,22.0028,1006.4096059160019,349
2011-08-08 09:00:00,0,31.16,55,26.0027,998.8274765497588,183
2011-08-08 10:00:00,0,32.8,52,26.0027,998.8645878103252,124
2011-08-08 11:00:00,0,33.62,48,23.9994,999.3321365497588,179
2011-08-08 12:00:00,0,33.62,46,16.9979,1000.682585916002,182
2011-08-08 13:00:00,0,34.44,44,19.9995,999.8618879821049,151
2011-08-08 14:00:00,0,33.62,43,19.9995,1003.6832278103252,150
2011-08-08 15:00:00,0,34.44,41,19.9995,999.339456377979,126
2011-08-08 16:00:00,0,35.26,39,19.0012,999.1688878103253,282
2011-08-08 17:00:00,0,35.26,39,11.0014,1009.3806192426715,527
2011-08-08 18:00:00,0,34.44,41,8.9981,1000.4015078103253,529
2011-08-08 19:00:00,0,33.62,43,7.0015,1000.4721676385454,416
2011-08-08 20:00:00,0,32.8,55,0.0,1001.1160897046485,286
2011-08-08 21:00:00,0,31.16,58,6.0032,1006.7795990708917,186
2011-08-08 22:00:00,0,31.16,58,7.0015,1003.5288278103253,147
2011-08-08 23:00:00,0,30.34,66,7.0015,999.2619390708917,72
2011-08-09 00:00:00,0,29.52,79,8.9981,998.4034880944333,35
2011-08-09 01:00:00,0,29.52,66,0.0,1001.0914860283303,14
2011-08-09 02:00:00,0,29.52,70,0.0,1001.2021462001101,12
2011-08-09 03:00:00,0,29.52,62,0.0,1001.9639176324563,3
2011-08-09 04:00:00,0,28.7,74,0.0,1001.83414620011,7
2011-08-09 05:00:00,0,28.7,65,6.0032,1001.4717347677638,30
2011-08-09 06:00:00,0,29.52,64,0.0,1007.00214620011,101
2011-08-09 07:00:00,0,29.52,74,7.0015,1001.4125063718898,343
2011-08-09 08:00:00,0,30.34,66,0.0,1007.3691843057868,392
2011-08-09 09:00:00,0,31.98,62,8.9981,1001.7554149395437,175
2011-08-09 10:00:00,0,32.8,59,15.0013,1000.67388620011,144
2011-08-09 11:00:00,0,32.8,59,15.0013,1000.6227749395437,149
2011-08-09 12:00:00,0,33.62,56,12.998,1000.9415843057868,185
2011-08-09 13:00:00,0,34.44,49,11.0014,1001.3705263718898,175
2011-08-09 14:00:00,0,35.26,44,19.0012,999.62790620011,148
2011-08-09 15:00:00,0,35.26,39,19.0012,999.5161347677638,164
2011-08-09 16:00:00,0,35.26,39,19.9995,1002.92824620011,285
2011-08-09 17:00:00,0,32.8,55,11.0014,1003.7856376324563,532
2011-08-09 18:00:00,0,32.8,55,12.998,1003.0245462001101,585
2011-08-09 19:00:00,0,32.8,49,7.0015,1009.2131860283303,371
2011-08-09 20:00:00,0,32.8,43,12.998,999.0755080944334,292
2011-08-09 21:00:00,0,31.98,46,16.9979,1002.0576774606765,230
2011-08-09 22:00:00,0,31.98,46,19.9995,1001.4062462001101,155
2011-08-09 23:00:00,0,31.16,48,19.0012,1004.6390174606764,75
2011-08-10 00:00:00,0,30.34,51,15.0013,1002.4804134505358,37
2011-08-10 01:00:00,0,29.52,54,12.998,1003.0514513844327,17
2011-08-10 02:00:00,0,29.52,54,11.0014,999.7614315562124,11
2011-08-10 03:00:00,0,28.7,58,11.0014,1000.0052029885587,4
2011-08-10 04:00:00,0,28.7,54,8.9981,1000.9940915562124,5
2011-08-10 05:00:00,0,27.88,61,6.0032,1001.7133001238662,32
2011-08-10 06:00:00,0,27.88,61,0.0,1003.2757115562125,119
2011-08-10 07:00:00,0,28.7,58,6.0032,1002.4537317279922,305
2011-08-10 08:00:00,0,30.34,51,12.998,1005.4791496618892,399
2011-08-10 09:00:00,0,31.16,48,15.0013,1005.2963402956461,180
2011-08-10 10:00:00,0,32.8,43,15.0013,1001.4334515562125,113
2011-08-10 11:00:00,0,32.8,41,26.0027,999.2820602956461,149
2011-08-10 12:00:00,0,33.62,38,19.9995,1007.4008496618892,240
2011-08-10 13:00:00,0,33.62,38,19.0012,1004.3621317279923,191
2011-08-10 14:00:00,0,34.44,34,22.0028,999.5691515562124,178
2011-08-10 15:00:00,0,35.26,30,22.0028,1003.3253801238662,194
2011-08-10 16:00:00,0,35.26,26,19.9995,999.5378115562125,282
2011-08-10 17:00:00,0,34.44,26,19.9995,1006.2315829885588,584
2011-08-10 18:00:00,0,33.62,28,19.9995,998.8518115562125,559
2011-08-10 19:00:00,0,32.8,26,16.9979,999.3234713844328,413
2011-08-10 20:00:00,0,31.16,31,8.9981,1000.5990534505358,312
2011-08-10 21:00:00,0,31.16,33,7.0015,1000.7485228167789,209
2011-08-10 22:00:00,0,30.34,37,0.0,1001.9797115562125,139
2011-08-10 23:00:00,0,30.34,37,6.0032,1000.8301828167788,108
2011-08-11 00:00:00,0,28.7,45,7.0015,1000.5044977546136,46
2011-08-11 01:00:00,0,28.7,45,8.9981,1000.3435556885105,26
2011-08-11 02:00:00,0,27.06,54,8.9981,1000.3682158602902,11
2011-08-11 03:00:00,0,26.24,57,8.9981,1000.6619872926365,9
2011-08-11 04:00:00,0,26.24,57,11.0014,1004.6495558602902,5
2011-08-11 05:00:00,0,26.24,61,12.998,1000.438464427944,25
2011-08-11 06:00:00,0,25.42,65,11.0014,1001.0815558602902,106
2011-08-11 07:00:00,0,27.06,54,8.9981,1002.17887603207,307
2011-08-11 08:00:00,0,28.7,45,11.0014,1002.3025939659669,390
2011-08-11 09:00:00,0,29.52,39,15.0013,1008.8704645997238,197
2011-08-11 10:00:00,0,30.34,37,16.9979,1001.5402558602902,132
2011-08-11 11:00:00,0,31.16,35,16.9979,1001.5071445997239,187
2011-08-11 12:00:00,0,31.98,31,16.9979,1001.475293965967,214
2011-08-11 13:00:00,0,31.16,31,15.0013,1001.7182360320701,217
2011-08-11 14:00:00,0,32.8,29,0.0,1004.3438358602903,142
2011-08-11 15:00:00,0,32.8,29,19.9995,999.982164427944,178
2011-08-11 16:00:00,0,32.8,27,12.998,1001.0942358602903,298
2011-08-11 17:00:00,0,32.8,29,16.9979,1006.8060272926365,582
2011-08-11 18:00:00,0,31.98,29,6.0032,1005.7251958602902,571
2011-08-11 19:00:00,0,30.34,35,12.998,1008.8795756885105,371
2011-08-11 20:00:00,0,29.52,37,8.9981,1000.4231777546136,288
2011-08-11 21:00:00,0,28.7,48,6.0032,1000.4043071208566,206
2011-08-11 22:00:00,0,28.7,48,0.0,1001.5538358602903,157
2011-08-11 23:00:00,0,27.06,50,11.0014,999.4686671208566,127
2011-08-12 00:00:00,0,26.24,53,11.0014,999.511212822696,65
2011-08-12 01:00:00,0,26.24,53,8.9981,1000.150250756593,23
2011-08-12 02:00:00,0,25.42,57,12.998,999.5429309283727,15
2011-08-12 03:00:00,0,25.42,53,11.0014,1000.504022360719,9
2011-08-12 04:00:00,0,25.42,53,8.9981,1001.2929109283727,5
2011-08-12 05:00:00,0,24.6,56,8.9981,1001.6131394960265,26
2011-08-12 06:00:00,0,25.42,50,8.9981,1002.1929109283727,76
2011-08-12 07:00:00,0,26.24,44,11.0014,1002.3209111001524,264
2011-08-12 08:00:00,0,27.88,39,15.0013,1008.8453090340494,426
2011-08-12 09:00:00,0,29.52,34,8.9981,1007.2817996678064,205
2011-08-12 10:00:00,0,30.34,33,7.0015,1003.7002309283728,130
2011-08-12 11:00:00,0,31.16,29,0.0,1005.1674196678064,156
2011-08-12 12:00:00,0,32.8,27,0.0,1004.9535690340495,222
2011-08-12 13:00:00,0,31.98,29,6.0032,1003.4965511001525,253
2011-08-12 14:00:00,0,32.8,29,12.998,1008.7049309283727,186
2011-08-12 15:00:00,0,32.8,29,11.0014,1001.7424794960265,249
2011-08-12 16:00:00,0,33.62,28,0.0,1003.5225309283728,334
2011-08-12 17:00:00,0,33.62,26,0.0,1003.2343023607191,516
2011-08-12 18:00:00,0,31.16,40,19.9995,998.4186309283727,465
2011-08-12 19:00:00,0,30.34,42,15.0013,999.089610756593,385
2011-08-12 20:00:00,0,29.52,42,15.0013,998.933232822696,287
2011-08-12 21:00:00,0,28.7,48,8.9981,999.7660221889391,226
2011-08-12 22:00:00,0,27.88,51,0.0,1001.4465309283728,231
2011-08-12 23:00:00,0,27.88,51,0.0,1001.4976421889392,151
2011-08-13 00:00:00,0,27.88,51,7.0015,1000.2084703016827,84
2011-08-13 01:00:00,0,27.88,57,6.0032,1000.3465082355796,77
2011-08-13 02:00:00,0,27.88,57,0.0,1001.8578084073594,74
2011-08-13 03:00:00,0,27.06,65,8.9981,1004.1019598397056,27
2011-08-13 04:00:00,0,26.24,73,8.9981,1004.1721884073594,10
2011-08-13 05:00:00,0,26.24,73,7.0015,1000.9597369750131,18
2011-08-13 06:00:00,0,26.24,73,6.0032,1001.5211684073594,22
2011-08-13 07:00:00,0,27.06,74,12.998,1000.3008685791391,44
2011-08-13 08:00:00,0,28.7,65,11.0014,1001.224566513036,118
2011-08-13 09:00:00,0,28.7,74,11.0014,1000.924417146793,208
2011-08-13 10:00:00,0,29.52,74,15.0013,1000.0935484073593,260
2011-08-13 11:00:00,0,30.34,70,12.998,1007.561097146793,314
2011-08-13 12:00:00,0,27.06,89,11.0014,1004.188566513036,421
2011-08-13 13:00:00,0,30.34,74,22.0028,1002.1719085791391,153
2011-08-13 14:00:00,0,30.34,70,16.9979,1003.0622284073594,259
2011-08-13 15:00:00,0,27.88,79,23.9994,1001.0961569750131,358
2011-08-13 16:00:00,0,28.7,74,19.0012,1001.8755684073593,281
2011-08-13 17:00:00,0,29.52,74,16.9979,1004.8059998397056,269
2011-08-13 18:00:00,0,28.7,74,15.0013,997.9255484073593,292
2011-08-13 19:00:00,0,27.88,79,19.0012,1000.6469082355795,237
2011-08-13 20:00:00,0,27.88,83,15.0013,1006.0085103016827,183
2011-08-13 21:00:00,0,27.88,83,26.0027,994.6583796679257,167
2011-08-13 22:00:00,0,27.88,83,26.0027,994.6072684073594,154
2011-08-13 23:00:00,0,27.06,83,22.0028,995.5403596679257,120
2011-08-14 00:00:00,0,27.06,83,19.9995,996.0527416658922,90
2011-08-14 01:00:00,0,26.24,89,15.0013,1001.072759599789,73
2011-08-14 02:00:00,0,26.24,89,15.0013,997.3834197715688,62
2011-08-14 03:00:00,0,26.24,94,16.9979,997.0958712039151,27
2011-08-14 04:00:00,0,26.24,94,12.998,998.2840797715688,3
2011-08-14 05:00:00,0,26.24,94,11.0014,999.0716283392226,10
2011-08-14 06:00:00,0,26.24,94,7.0015,1000.2333797715688,6
2011-08-14 07:00:00,0,27.06,89,12.998,1003.5127399433486,24
2011-08-14 08:00:00,0,27.06,89,19.0012,998.5504778772455,41
2011-08-14 09:00:00,0,27.06,89,19.0012,998.7003285110025,103
2011-08-14 10:00:00,0,28.7,79,15.0013,999.8874197715688,183
2011-08-14 11:00:00,0,28.7,79,12.998,1000.2369685110025,198
2011-08-14 12:00:00,0,28.7,79,15.0013,999.6864578772455,281
2011-08-14 13:00:00,0,29.52,74,16.9979,1003.2167599433486,377
2011-08-14 14:00:00,0,30.34,70,12.998,999.8240797715689,370
2011-08-14 15:00:00,0,30.34,66,12.998,1006.6623083392227,331
2011-08-14 16:00:00,0,30.34,66,11.0014,1003.6733997715689,292
2011-08-14 17:00:00,0,31.16,62,8.9981,1006.8038312039151,329
2011-08-14 18:00:00,0,30.34,66,11.0014,998.9233997715689,347
2011-08-14 19:00:00,0,29.52,74,15.0013,1006.4947595997891,259
2011-08-14 20:00:00,0,28.7,84,11.0014,997.6383616658921,193
2011-08-14 21:00:00,0,24.6,88,32.9975,993.2992910321352,155
2011-08-14 22:00:00,0,24.6,88,32.9975,993.2481797715689,39
2011-08-14 23:00:00,0,24.6,83,0.0,1007.1487910321353,27
2011-08-15 00:00:00,0,24.6,88,6.0032,998.8104782136623,25
2011-08-15 01:00:00,0,24.6,88,8.9981,998.4498761475593,10
2011-08-15 02:00:00,0,24.6,83,0.0,1000.8101563193391,3
2011-08-15 03:00:00,0,24.6,83,12.998,998.5723277516853,7
2011-08-15 04:00:00,0,24.6,83,8.9981,999.760536319339,5
2011-08-15 05:00:00,0,24.6,88,12.998,999.0987848869928,17
2011-08-15 06:00:00,0,24.6,88,16.9979,1002.660576319339,90
2011-08-15 07:00:00,0,24.6,88,16.9979,1005.9712364911188,258
2011-08-15 08:00:00,0,26.24,78,22.0028,1002.5446344250157,355
2011-08-15 09:00:00,0,26.24,78,22.0028,998.6944850587727,222
2011-08-15 10:00:00,0,27.88,69,19.0012,999.631916319339,141
2011-08-15 11:00:00,0,29.52,62,16.9979,1000.1674650587727,153
2011-08-15 12:00:00,0,30.34,58,19.0012,999.7349544250158,178
2011-08-15 13:00:00,0,31.98,52,19.0012,999.6325764911188,193
2011-08-15 14:00:00,0,30.34,55,6.0032,1001.9355163193391,151
2011-08-15 15:00:00,0,30.34,55,19.9995,998.7744848869928,182
2011-08-15 16:00:00,0,30.34,55,22.0028,997.985596319339,283
2011-08-15 17:00:00,0,30.34,51,19.0012,1005.3976877516853,530
2011-08-15 18:00:00,0,28.7,65,12.998,998.7005563193391,483
2011-08-15 19:00:00,0,28.7,65,0.0,1004.9894961475593,397
2011-08-15 20:00:00,0,27.06,74,8.9981,998.6654982136623,285
2011-08-15 21:00:00,0,27.06,65,12.998,998.1656675799054,184
2011-08-15 22:00:00,0,27.06,69,16.9979,997.114576319339,98
2011-08-15 23:00:00,0,26.24,69,15.0013,1001.6470075799053,88
2011-08-16 00:00:00,0,26.24,69,7.0015,999.3599110640017,31
2011-08-16 01:00:00,0,26.24,69,11.0014,998.7983089978986,16
2011-08-16 02:00:00,0,25.42,73,15.0013,998.1909891696785,4
2011-08-16 03:00:00,0,25.42,73,15.0013,998.5527606020247,6
2011-08-16 04:00:00,0,26.24,69,19.9995,998.0593491696784,5
2011-08-16 05:00:00,0,25.42,73,19.0012,998.5292377373322,30
2011-08-16 06:00:00,0,25.42,73,22.0028,998.2906891696784,119
2011-08-16 07:00:00,0,26.24,69,16.9979,1008.7203293414582,346
2011-08-16 08:00:00,0,28.7,58,30.0026,997.6617672753551,441
2011-08-16 09:00:00,0,27.88,61,19.0012,999.9438979091121,198
2011-08-16 10:00:00,0,28.7,58,26.0027,998.6627091696785,111
2011-08-16 11:00:00,0,30.34,51,15.0013,1000.9978779091122,150
2011-08-16 12:00:00,0,31.16,48,22.0028,999.5157272753552,162
2011-08-16 13:00:00,0,31.16,48,19.9995,1008.6780093414583,192
2011-08-16 14:00:00,0,31.16,45,27.9993,997.9173891696785,182
2011-08-16 15:00:00,0,32.8,41,19.9995,1008.1915777373323,159
2011-08-16 16:00:00,0,32.8,41,15.0013,1003.8029891696785,303
2011-08-16 17:00:00,0,31.16,45,22.0028,997.9784606020247,600
2011-08-16 18:00:00,0,31.16,45,15.0013,1006.0169891696785,570
2011-08-16 19:00:00,0,30.34,48,12.998,1006.0389889978987,376
2011-08-16 20:00:00,0,30.34,51,0.0,1001.2502110640019,280
2011-08-16 21:00:00,0,29.52,54,0.0,1001.0323604302448,215
2011-08-16 22:00:00,0,28.7,61,0.0,1007.7132491696785,152
2011-08-16 23:00:00,0,27.06,65,8.9981,1002.9287404302448,77
2011-08-17 00:00:00,0,27.06,69,6.0032,999.4412911532953,24
2011-08-17 01:00:00,0,26.24,73,11.0014,998.5620290871923,14
2011-08-17 02:00:00,0,27.06,69,0.0,1001.190969258972,6
2011-08-17 03:00:00,0,26.24,78,0.0,1005.1847406913183,5
2011-08-17 04:00:00,0,26.24,73,0.0,1001.8229692589721,5
2011-08-17 05:00:00,0,26.24,73,0.0,1002.2111978266258,28
2011-08-17 06:00:00,0,25.42,78,0.0,1002.4049692589721,105
2011-08-17 07:00:00,0,27.06,65,6.0032,1006.0009894307518,308
2011-08-17 08:00:00,0,28.7,54,11.0014,1005.6257273646487,487
2011-08-17 09:00:00,0,30.34,48,6.0032,1002.9112179984057,209
2011-08-17 10:00:00,0,31.16,43,6.0032,1003.1303292589721,118
2011-08-17 11:00:00,0,31.98,43,7.0015,1002.7975579984058,128
2011-08-17 12:00:00,0,32.8,43,19.0012,1000.1657673646488,189
2011-08-17 13:00:00,0,32.8,41,12.998,1005.2280294307519,176
2011-08-17 14:00:00,0,33.62,36,11.0014,1001.4846892589721,192
2011-08-17 15:00:00,0,32.8,43,8.9981,1001.2555778266259,159
2011-08-17 16:00:00,0,33.62,43,15.0013,999.5847092589721,300
2011-08-17 17:00:00,0,32.8,49,15.0013,998.9784806913183,552
2011-08-17 18:00:00,0,31.16,55,16.9979,1007.0813892589721,556
2011-08-17 19:00:00,0,31.16,55,15.0013,998.1700490871923,347
2011-08-17 20:00:00,0,30.34,58,16.9979,1001.4643511532954,280
2011-08-17 21:00:00,0,29.52,62,15.0013,1004.5958205195384,230
2011-08-17 22:00:00,0,28.7,65,12.998,997.8773692589721,171
2011-08-17 23:00:00,0,28.7,65,19.0012,996.7278405195384,105
2011-08-18 00:00:00,0,27.88,65,8.9981,1005.9246692320638,56
2011-08-18 01:00:00,0,27.06,65,11.0014,998.8443871659607,24
2011-08-18 02:00:00,0,27.06,65,15.0013,998.3550673377405,6
2011-08-18 03:00:00,0,27.06,69,19.0012,997.7168587700867,6
2011-08-18 04:00:00,0,26.24,73,15.0013,998.7870673377405,9
2011-08-18 05:00:00,0,26.24,78,19.0012,1002.1253159053942,27
2011-08-18 06:00:00,0,26.24,78,16.9979,998.8877473377405,103
2011-08-18 07:00:00,0,26.24,78,19.9995,1002.5980875095203,308
2011-08-18 08:00:00,0,27.06,74,19.0012,1008.1541254434171,420
2011-08-18 09:00:00,0,29.52,66,16.9979,999.8586360771742,228
2011-08-18 10:00:00,0,30.34,66,16.9979,999.8277473377406,129
2011-08-18 11:00:00,0,31.16,58,16.9979,1000.0946360771742,141
2011-08-18 12:00:00,0,32.8,52,19.0012,999.6801254434172,173
2011-08-18 13:00:00,0,32.8,52,23.9994,998.4421075095203,187
2011-08-18 14:00:00,0,33.62,46,22.0028,998.7487673377406,182
2011-08-18 15:00:00,0,32.8,46,23.9994,998.0696759053943,174
2011-08-18 16:00:00,0,32.8,46,23.9994,997.6814473377406,245
2011-08-18 17:00:00,0,32.8,46,19.9995,998.0931987700868,409
2011-08-18 18:00:00,0,31.16,55,16.9979,998.0457473377405,274
2011-08-18 19:00:00,0,27.06,83,7.0015,998.7443671659607,141
2011-08-18 20:00:00,0,27.06,83,7.0015,1002.5059892320638,165
2011-08-18 21:00:00,0,27.88,79,0.0,999.8744385983068,149
2011-08-18 22:00:00,0,28.7,74,7.0015,1002.5910273377405,135
2011-08-18 23:00:00,0,28.7,74,8.9981,998.2428185983068,114
2011-08-19 00:00:00,0,27.88,69,12.998,997.8896958617775,62
2011-08-19 01:00:00,0,26.24,89,0.0,999.8916737956744,20
2011-08-19 02:00:00,0,26.24,83,0.0,1000.5023339674542,8
2011-08-19 03:00:00,0,26.24,78,0.0,1001.1141053998005,3
2011-08-19 04:00:00,0,26.24,83,0.0,1001.2523339674542,8
2011-08-19 05:00:00,0,26.24,83,0.0,1005.640562535108,17
2011-08-19 06:00:00,0,26.24,83,0.0,1002.0023339674542,93
2011-08-19 07:00:00,0,27.06,83,6.0032,1008.030354139234,263
2011-08-19 08:00:00,0,27.06,83,0.0,1009.4693720731309,398
2011-08-19 09:00:00,0,28.7,65,8.9981,1005.5556027068878,218
2011-08-19 10:00:00,0,29.52,62,6.0032,1002.2736939674542,165
2011-08-19 11:00:00,0,29.52,66,6.0032,1002.0225827068879,165
2011-08-19 12:00:00,0,30.34,62,6.0032,1001.9907320731309,222
2011-08-19 13:00:00,0,31.16,62,12.998,1000.271394139234,232
2011-08-19 14:00:00,0,31.98,55,12.998,1000.2287339674542,220
2011-08-19 15:00:00,0,32.8,49,7.0015,1008.2842625351079,222
2011-08-19 16:00:00,0,32.8,49,0.0,1002.2963339674542,327
2011-08-19 17:00:00,0,31.16,58,35.0008,994.6219453998004,527
2011-08-19 18:00:00,0,31.16,58,35.0008,1001.2601739674542,425
2011-08-19 19:00:00,0,25.42,73,31.0009,994.5734937956744,165
2011-08-19 20:00:00,0,25.42,83,19.9995,996.0353958617775,58
2011-08-19 21:00:00,0,25.42,83,8.9981,998.0858252280206,107
2011-08-19 22:00:00,0,24.6,88,8.9981,1001.8667139674542,122
2011-08-19 23:00:00,0,24.6,88,6.0032,998.5168052280205,106
2011-09-01 00:00:00,0,24.6,78,7.0015,998.5755429381953,51
2011-09-01 01:00:00,0,24.6,73,6.0032,999.2635808720922,21
2011-09-01 02:00:00,0,23.78,78,6.0032,999.406241043872,25
2011-09-01 03:00:00,0,23.78,78,6.0032,999.7680124762182,14
2011-09-01 04:00:00,0,22.96,83,6.0032,999.988241043872,7
2011-09-01 05:00:00,0,22.96,73,6.0032,1000.8764696115257,23
2011-09-01 06:00:00,0,24.6,78,0.0,1006.024881043872,105
2011-09-01 07:00:00,0,24.6,78,0.0,1006.3355412156518,342
2011-09-01 08:00:00,0,25.42,73,8.9981,1004.9422991495487,498
2011-09-01 09:00:00,0,26.24,69,7.0015,1001.6094697833056,207
